job_skill_id,job_id,skill_id,requirement_level
4312,2348,30,Preferred
4313,4900,16,Nice-to-have
4314,4900,17,Nice-to-have
4315,4328,34,Preferred
4316,4328,17,Nice-to-have
4317,4709,25,Required
4318,4709,22,Nice-to-have
4319,740,34,Preferred
4320,740,24,Required
4321,4852,35,Preferred
4322,4852,33,Preferred
4323,5433,35,Nice-to-have
4324,5433,33,Nice-to-have
4325,4654,35,Nice-to-have
4326,4654,33,Nice-to-have
4327,2381,35,Required
4328,2381,33,Preferred
4329,5560,20,Preferred
4330,4795,20,Required
4331,867,22,Nice-to-have
4332,867,25,Preferred
4333,5429,13,Nice-to-have
4334,769,35,Preferred
4335,769,33,Required
4336,4507,28,Preferred
4337,4507,29,Preferred
4338,4507,30,Preferred
4339,4430,24,Preferred
4340,4430,34,Nice-to-have
4341,1158,25,Required
4342,736,28,Preferred
4343,736,34,Nice-to-have
4344,4561,6,Preferred
4345,4561,7,Preferred
4346,2279,34,Preferred
4347,1539,27,Preferred
4348,4259,34,Nice-to-have
4349,4259,24,Preferred
4350,4241,34,Required
4351,4241,24,Nice-to-have
4352,1051,35,Preferred
4353,1051,33,Preferred
4354,2084,16,Nice-to-have
4355,2084,20,Preferred
4356,2084,26,Nice-to-have
4357,608,25,Preferred
4358,724,20,Nice-to-have
4359,1939,22,Required
4360,1939,25,Required
4361,2047,8,Required
4362,2047,25,Preferred
4363,4575,34,Nice-to-have
4364,4575,35,Preferred
4365,502,14,Preferred
4366,502,12,Nice-to-have
4367,502,25,Nice-to-have
4368,2206,34,Nice-to-have
4369,2206,24,Required
4370,4280,34,Nice-to-have
4371,4597,14,Nice-to-have
4372,4597,12,Required
4373,4597,25,Required
4374,4706,19,Required
4375,4706,34,Required
4376,4084,20,Preferred
4377,739,34,Required
4378,739,24,Nice-to-have
4379,4481,24,Preferred
4380,4481,34,Required
4381,4585,13,Nice-to-have
4382,5450,6,Required
4383,5450,7,Preferred
4384,5367,13,Required
4385,4383,20,Nice-to-have
4386,4747,34,Required
4387,4747,24,Required
4388,5440,16,Required
4389,5440,17,Nice-to-have
4390,5440,20,Nice-to-have
4391,4042,14,Preferred
4392,4042,12,Nice-to-have
4393,4042,25,Preferred
4394,4252,35,Required
4395,4252,33,Preferred
4396,4757,35,Required
4397,4757,33,Required
4398,1829,13,Nice-to-have
4399,4496,25,Nice-to-have
4400,2295,13,Nice-to-have
4401,1968,2,Nice-to-have
4402,1968,1,Preferred
4403,1968,25,Nice-to-have
4404,4644,2,Required
4405,4644,1,Preferred
4406,4644,25,Nice-to-have
4407,906,25,Nice-to-have
4408,2069,19,Preferred
4409,2069,34,Nice-to-have
4410,5467,13,Required
4411,2192,26,Required
4412,924,21,Required
4413,4767,25,Preferred
4414,1597,18,Required
4415,1597,12,Nice-to-have
4416,1597,25,Preferred
4417,2282,26,Preferred
4418,2282,13,Required
4419,793,35,Preferred
4420,793,33,Nice-to-have
4421,798,34,Preferred
4422,798,24,Preferred
4423,879,35,Preferred
4424,879,33,Nice-to-have
4425,938,22,Preferred
4426,938,25,Nice-to-have
4427,2304,35,Nice-to-have
4428,2304,13,Nice-to-have
4429,543,14,Preferred
4430,543,12,Required
4431,543,25,Required
4432,1604,14,Preferred
4433,881,20,Nice-to-have
4434,4422,20,Nice-to-have
4435,5431,20,Nice-to-have
4436,5431,33,Required
4437,5431,22,Required
4438,1337,35,Nice-to-have
4439,1337,33,Required
4440,4833,19,Preferred
4441,4833,34,Required
4442,2170,25,Required
4443,2249,13,Preferred
4444,5338,16,Preferred
4445,5338,17,Nice-to-have
4446,1100,19,Nice-to-have
4447,1100,34,Preferred
4448,4766,21,Nice-to-have
4449,1167,20,Required
4450,1167,25,Preferred
4451,1167,35,Preferred
4452,4905,16,Required
4453,4905,17,Preferred
4454,4810,19,Nice-to-have
4455,4810,34,Preferred
4456,2076,25,Preferred
4457,5464,13,Required
4458,4918,16,Required
4459,4918,17,Nice-to-have
4460,957,25,Preferred
4461,1532,35,Required
4462,1532,33,Nice-to-have
4463,5362,16,Preferred
4464,5362,17,Preferred
4465,4340,25,Nice-to-have
4466,2327,22,Required
4467,2327,25,Nice-to-have
4468,1036,13,Required
4469,5506,13,Nice-to-have
4470,719,31,Nice-to-have
4471,719,19,Required
4472,2161,9,Nice-to-have
4473,2161,25,Required
4474,2161,34,Preferred
4475,4724,13,Required
4476,2245,34,Preferred
4477,2245,17,Preferred
4478,2194,26,Required
4479,4830,34,Required
4480,4830,24,Required
4481,2022,22,Required
4482,2022,25,Nice-to-have
4483,1724,32,Nice-to-have
4484,4483,34,Preferred
4485,4483,24,Required
4486,1253,25,Preferred
4487,443,22,Nice-to-have
4488,979,13,Nice-to-have
4489,1034,13,Nice-to-have
4490,2219,20,Nice-to-have
4491,5510,23,Required
4492,2408,16,Preferred
4493,2408,20,Nice-to-have
4494,2408,13,Required
4495,5306,16,Nice-to-have
4496,5306,17,Nice-to-have
4497,1065,13,Preferred
4498,2201,28,Nice-to-have
4499,2201,34,Preferred
4500,4701,34,Nice-to-have
4501,4701,24,Required
4502,717,2,Nice-to-have
4503,717,1,Required
4504,717,25,Preferred
4505,5424,35,Nice-to-have
4506,5424,33,Required
4507,2188,20,Preferred
4508,2070,13,Required
4509,5525,13,Preferred
4510,5442,35,Preferred
4511,5442,33,Nice-to-have
4512,512,34,Nice-to-have
4513,512,24,Nice-to-have
4514,5378,23,Preferred
4515,4623,8,Required
4516,4623,25,Nice-to-have
4517,2447,25,Nice-to-have
4518,5449,34,Nice-to-have
4519,5449,35,Preferred
4520,5449,17,Preferred
4521,4637,28,Nice-to-have
4522,4637,34,Nice-to-have
4523,5434,13,Required
4524,4584,34,Required
4525,4584,24,Required
4526,2055,16,Preferred
4527,2055,20,Nice-to-have
4528,2055,24,Required
4529,5453,34,Required
4530,5453,24,Nice-to-have
4531,4609,20,Required
4532,984,13,Preferred
4533,4734,26,Preferred
4534,1097,20,Preferred
4535,744,20,Preferred
4536,687,35,Preferred
4537,687,33,Nice-to-have
4538,833,22,Nice-to-have
4539,833,25,Preferred
4540,689,35,Preferred
4541,689,33,Required
4542,4006,28,Nice-to-have
4543,4006,34,Nice-to-have
4544,4695,32,Required
4545,5491,13,Preferred
4546,2359,22,Required
4547,2359,25,Required
4548,2033,8,Preferred
4549,2033,25,Nice-to-have
4550,4202,22,Preferred
4551,5494,35,Required
4552,5494,33,Required
4553,5512,35,Required
4554,5512,33,Preferred
4555,2415,6,Required
4556,5419,13,Nice-to-have
4557,5326,16,Nice-to-have
4558,5326,17,Required
4559,2325,16,Preferred
4560,2325,20,Required
4561,2325,13,Nice-to-have
4562,5359,16,Preferred
4563,5359,17,Preferred
4564,1088,35,Nice-to-have
4565,1088,33,Preferred
4566,951,13,Preferred
4567,4679,26,Preferred
4568,2235,20,Required
4569,2155,8,Nice-to-have
4570,2155,25,Preferred
4571,2183,19,Preferred
4572,2183,34,Preferred
4573,5413,13,Preferred
4574,2407,35,Preferred
4575,2407,33,Required
4576,1074,35,Required
4577,1074,33,Required
4578,2228,34,Nice-to-have
4579,2228,24,Nice-to-have
4580,4710,19,Preferred
4581,4710,34,Required
4582,4400,24,Required
4583,4400,34,Preferred
4584,4086,20,Preferred
4585,2430,32,Required
4586,1433,28,Required
4587,4789,35,Preferred
4588,4789,33,Required
4589,703,34,Required
4590,703,24,Required
4591,4123,24,Preferred
4592,4123,34,Required
4593,886,34,Nice-to-have
4594,886,24,Preferred
4595,914,34,Required
4596,914,24,Nice-to-have
4597,2342,35,Required
4598,2342,33,Nice-to-have
4599,2380,34,Preferred
4600,2380,16,Preferred
4601,2380,17,Nice-to-have
4602,1000,13,Nice-to-have
4603,4598,2,Preferred
4604,4598,1,Preferred
4605,4598,25,Required
4606,1178,19,Preferred
4607,1178,34,Preferred
4608,2045,8,Nice-to-have
4609,2045,25,Nice-to-have
4610,2095,13,Preferred
4611,4875,16,Required
4612,4875,17,Required
4613,2443,25,Nice-to-have
4614,2443,22,Preferred
4615,2431,32,Required
4616,5457,13,Nice-to-have
4617,4661,35,Preferred
4618,4661,33,Preferred
4619,1132,20,Preferred
4620,1132,25,Required
4621,1132,35,Nice-to-have
4622,2262,10,Required
4623,2262,11,Nice-to-have
4624,4617,34,Required
4625,4617,35,Preferred
4626,310,14,Nice-to-have
4627,310,15,Nice-to-have
4628,310,22,Preferred
4629,2428,6,Required
4630,2063,20,Preferred
4631,839,20,Required
4632,1120,34,Preferred
4633,1120,24,Required
4634,5454,23,Preferred
4635,2333,13,Preferred
4636,4320,35,Preferred
4637,4320,33,Preferred
4638,5490,13,Required
4639,986,26,Nice-to-have
4640,1043,35,Required
4641,1043,33,Preferred
4642,2139,25,Required
4643,4806,19,Preferred
4644,4806,34,Nice-to-have
4645,2331,15,Nice-to-have
4646,2331,13,Preferred
4647,4794,19,Preferred
4648,4794,34,Required
4649,983,13,Required
4650,5530,8,Preferred
4651,5530,25,Preferred
4652,4503,6,Preferred
4653,4503,7,Nice-to-have
4654,2163,13,Required
4655,1766,25,Nice-to-have
4656,2444,8,Required
4657,2444,25,Preferred
4658,1134,34,Nice-to-have
4659,1134,24,Preferred
4660,1028,13,Required
4661,1992,35,Required
4662,1992,33,Nice-to-have
4663,2421,34,Nice-to-have
4664,2421,24,Required
4665,4763,25,Preferred
4666,4763,22,Required
4667,5329,16,Preferred
4668,5329,17,Required
4669,4836,21,Preferred
4670,1020,13,Nice-to-have
4671,4074,31,Preferred
4672,4074,19,Nice-to-have
4673,4074,18,Required
4674,2108,35,Preferred
4675,2108,33,Nice-to-have
4676,851,35,Nice-to-have
4677,851,18,Preferred
4678,851,9,Preferred
4679,741,34,Required
4680,741,24,Required
4681,4589,34,Nice-to-have
4682,4589,35,Preferred
4683,5489,34,Preferred
4684,5489,28,Required
4685,5489,17,Required
4686,5341,16,Required
4687,5341,17,Nice-to-have
4688,2111,35,Nice-to-have
4689,2111,33,Required
4690,1044,13,Required
4691,1928,26,Nice-to-have
4692,1145,34,Required
4693,1145,24,Preferred
4694,2275,13,Preferred
4695,2109,8,Preferred
4696,2109,25,Preferred
4697,4684,28,Nice-to-have
4698,4684,34,Nice-to-have
4699,2361,35,Nice-to-have
4700,2361,33,Preferred
4701,434,31,Required
4702,434,19,Nice-to-have
4703,4713,25,Nice-to-have
4704,1970,20,Preferred
4705,3506,24,Required
4706,3506,34,Preferred
4707,628,35,Nice-to-have
4708,628,33,Preferred
4709,1138,6,Nice-to-have
4710,1138,7,Required
4711,117,28,Preferred
4712,117,34,Nice-to-have
4713,117,29,Required
4714,4287,34,Nice-to-have
4715,4287,24,Required
4716,2339,20,Nice-to-have
4717,4917,16,Nice-to-have
4718,4917,17,Nice-to-have
4719,1126,19,Required
4720,1126,34,Preferred
4721,4413,26,Preferred
4722,4772,19,Required
4723,4772,34,Nice-to-have
4724,1997,20,Nice-to-have
4725,2321,27,Nice-to-have
4726,2012,31,Required
4727,2230,28,Required
4728,2230,34,Required
4729,846,35,Nice-to-have
4730,846,33,Preferred
4731,5321,16,Preferred
4732,5321,17,Preferred
4733,1922,35,Nice-to-have
4734,1922,33,Nice-to-have
4735,2418,6,Preferred
4736,2418,7,Nice-to-have
4737,1147,31,Nice-to-have
4738,1147,26,Nice-to-have
4739,5522,13,Nice-to-have
4740,2042,20,Preferred
4741,694,13,Required
4742,4718,28,Nice-to-have
4743,4718,34,Nice-to-have
4744,1848,13,Required
4745,2391,34,Nice-to-have
4746,2391,24,Nice-to-have
4747,2074,20,Nice-to-have
4748,1713,8,Preferred
4749,1713,25,Nice-to-have
4750,2427,20,Nice-to-have
4751,4877,16,Preferred
4752,4877,17,Preferred
4753,4294,34,Nice-to-have
4754,4294,24,Required
4755,2065,19,Preferred
4756,5487,35,Nice-to-have
4757,5487,33,Preferred
4758,2303,26,Required
4759,2303,13,Required
4760,972,13,Required
4761,4650,13,Nice-to-have
4762,2379,6,Preferred
4763,4754,35,Preferred
4764,4754,33,Nice-to-have
4765,892,22,Nice-to-have
4766,1084,34,Required
4767,1084,24,Preferred
4768,1180,25,Preferred
4769,4681,28,Required
4770,4681,34,Nice-to-have
4771,657,35,Preferred
4772,657,33,Nice-to-have
4773,5497,35,Preferred
4774,5497,33,Required
4775,4412,35,Preferred
4776,4412,33,Nice-to-have
4777,4898,19,Nice-to-have
4778,4898,34,Required
4779,871,35,Preferred
4780,871,33,Nice-to-have
4781,5474,34,Required
4782,5474,24,Nice-to-have
4783,4306,2,Nice-to-have
4784,4306,1,Required
4785,4306,25,Nice-to-have
4786,993,13,Nice-to-have
4787,5405,27,Required
4788,5405,20,Nice-to-have
4789,4505,20,Required
4790,5488,20,Preferred
4791,1885,13,Preferred
4792,2296,35,Required
4793,2296,13,Preferred
4794,2353,16,Nice-to-have
4795,2353,20,Required
4796,2353,13,Nice-to-have
4797,1789,34,Required
4798,1789,24,Required
4799,1720,14,Required
4800,1720,12,Nice-to-have
4801,1720,25,Preferred
4802,1041,13,Required
4803,5390,13,Preferred
4804,2364,6,Preferred
4805,5376,9,Preferred
4806,5376,25,Nice-to-have
4807,5376,34,Required
4808,4470,24,Required
4809,4470,34,Required
4810,1898,35,Nice-to-have
4811,1898,33,Nice-to-have
4812,1024,13,Preferred
4813,1070,26,Preferred
4814,911,34,Nice-to-have
4815,911,24,Nice-to-have
4816,2510,4,Preferred
4817,2510,28,Preferred
4818,1001,20,Nice-to-have
4819,4512,32,Preferred
4820,2389,35,Required
4821,2389,33,Preferred
4822,927,13,Nice-to-have
4823,2052,20,Preferred
4824,655,6,Nice-to-have
4825,655,7,Nice-to-have
4826,1085,35,Nice-to-have
4827,1085,33,Preferred
4828,5428,13,Required
4829,2477,33,Required
4830,2477,20,Preferred
4831,977,13,Required
4832,2137,13,Preferred
4833,935,35,Required
4834,935,18,Preferred
4835,935,9,Nice-to-have
4836,4692,35,Preferred
4837,4692,33,Nice-to-have
4838,5330,16,Required
4839,5330,17,Nice-to-have
4840,2437,31,Required
4841,2437,19,Nice-to-have
4842,5369,13,Nice-to-have
4843,4784,34,Required
4844,4784,24,Required
4845,4231,35,Preferred
4846,4231,33,Required
4847,2496,8,Nice-to-have
4848,2496,25,Preferred
4849,1534,35,Nice-to-have
4850,1534,33,Nice-to-have
4851,2181,8,Nice-to-have
4852,2181,25,Required
4853,4556,2,Preferred
4854,4556,1,Required
4855,4556,25,Preferred
4856,1137,6,Preferred
4857,1137,7,Nice-to-have
4858,2478,28,Nice-to-have
4859,2478,34,Nice-to-have
4860,2471,20,Required
4861,5465,13,Preferred
4862,2429,35,Preferred
4863,2429,33,Preferred
4864,4785,22,Required
4865,4785,25,Required
4866,1959,22,Required
4867,1959,25,Preferred
4868,4693,35,Required
4869,4693,33,Preferred
4870,3395,35,Preferred
4871,3395,33,Nice-to-have
4872,705,25,Required
4873,2432,22,Nice-to-have
4874,2432,25,Preferred
4875,4490,22,Preferred
4876,4490,25,Preferred
4877,4722,34,Required
4878,4722,24,Nice-to-have
4879,4530,24,Nice-to-have
4880,4530,34,Required
4881,788,20,Required
4882,4894,16,Preferred
4883,4894,17,Nice-to-have
4884,2358,25,Preferred
4885,760,13,Preferred
4886,1823,22,Nice-to-have
4887,1823,25,Required
4888,2197,26,Required
4889,4915,16,Preferred
4890,4915,17,Nice-to-have
4891,1808,35,Preferred
4892,1808,33,Preferred
4893,4896,16,Preferred
4894,4896,17,Preferred
4895,4342,34,Required
4896,4342,24,Preferred
4897,960,26,Preferred
4898,2386,34,Preferred
4899,2386,24,Nice-to-have
4900,2445,24,Preferred
4901,2445,34,Preferred
4902,396,20,Preferred
4903,666,35,Required
4904,666,33,Required
4905,4176,22,Nice-to-have
4906,4176,25,Required
4907,442,22,Required
4908,809,35,Required
4909,809,33,Required
4910,5461,13,Preferred
4911,969,20,Nice-to-have
4912,1162,6,Nice-to-have
4913,1162,7,Required
4914,680,31,Nice-to-have
4915,680,19,Preferred
4916,2468,25,Required
4917,1161,26,Nice-to-have
4918,2347,22,Required
4919,2347,25,Required
4920,974,13,Preferred
4921,5483,34,Required
4922,5483,24,Nice-to-have
4923,4827,35,Required
4924,4827,33,Preferred
4925,4472,34,Required
4926,4472,24,Preferred
4927,876,35,Preferred
4928,876,33,Nice-to-have
4929,4580,20,Preferred
4930,1042,13,Nice-to-have
4931,5308,16,Nice-to-have
4932,5308,17,Nice-to-have
4933,4741,13,Preferred
4934,2497,4,Nice-to-have
4935,2497,28,Preferred
4936,1938,22,Preferred
4937,1938,25,Preferred
4938,2307,13,Nice-to-have
4939,5534,13,Nice-to-have
4940,2032,31,Preferred
4941,4458,13,Preferred
4942,4848,25,Preferred
4943,905,25,Required
4944,2272,35,Preferred
4945,2272,33,Preferred
4946,4197,34,Required
4947,4197,24,Nice-to-have
4948,1091,35,Required
4949,1091,33,Preferred
4950,1130,2,Required
4951,661,25,Preferred
4952,5387,6,Required
4953,5387,7,Nice-to-have
4954,941,13,Nice-to-have
4955,4262,20,Preferred
4956,5451,16,Required
4957,5451,17,Nice-to-have
4958,1895,19,Required
4959,1895,34,Required
4960,4890,16,Nice-to-have
4961,4890,17,Nice-to-have
4962,946,13,Required
4963,2349,22,Nice-to-have
4964,2349,25,Preferred
4965,5315,16,Nice-to-have
4966,5315,17,Preferred
4967,4315,31,Preferred
4968,4315,19,Nice-to-have
4969,792,20,Nice-to-have
4970,634,22,Preferred
4971,634,25,Required
4972,2252,28,Preferred
4973,2252,34,Preferred
4974,1017,13,Nice-to-have
4975,5311,16,Required
4976,5311,17,Preferred
4977,4469,20,Required
4978,2210,2,Nice-to-have
4979,2210,1,Nice-to-have
4980,2210,25,Preferred
4981,790,34,Nice-to-have
4982,790,24,Preferred
4983,702,34,Nice-to-have
4984,702,24,Required
4985,2485,28,Required
4986,2485,34,Required
4987,1168,20,Preferred
4988,2288,13,Nice-to-have
4989,1008,25,Required
4990,1278,35,Required
4991,1278,33,Required
4992,791,20,Preferred
4993,1009,19,Required
4994,1009,34,Required
4995,4016,20,Preferred
4996,1169,20,Required
4997,726,13,Nice-to-have
4998,2376,28,Required
4999,2376,34,Required
5000,4436,13,Nice-to-have
5001,707,32,Preferred
5002,2221,22,Required
5003,2221,25,Nice-to-have
5004,2456,28,Required
5005,2456,34,Preferred
5006,4195,35,Preferred
5007,4195,33,Preferred
5008,1122,6,Nice-to-have
5009,1122,7,Preferred
5010,2146,22,Nice-to-have
5011,2146,25,Required
5012,1027,26,Required
5013,2259,34,Required
5014,2259,24,Nice-to-have
5015,2166,32,Required
5016,830,35,Preferred
5017,830,33,Required
5018,4435,13,Nice-to-have
5019,1048,13,Preferred
5020,1972,22,Nice-to-have
5021,1972,25,Nice-to-have
5022,991,13,Nice-to-have
5023,5473,16,Preferred
5024,5473,33,Required
5025,5473,17,Nice-to-have
5026,2182,28,Required
5027,1123,2,Preferred
5028,1943,13,Preferred
5029,700,2,Nice-to-have
5030,700,1,Preferred
5031,700,25,Preferred
5032,4194,34,Required
5033,4194,24,Nice-to-have
5034,1905,20,Nice-to-have
5035,1135,6,Nice-to-have
5036,1135,7,Preferred
5037,5351,16,Preferred
5038,5351,17,Required
5039,2453,13,Preferred
5040,4860,16,Required
5041,4860,17,Preferred
5042,2214,20,Nice-to-have
5043,5550,13,Preferred
5044,4535,13,Required
5045,3475,26,Preferred
5046,1185,25,Required
5047,949,13,Nice-to-have
5048,4285,28,Preferred
5049,4285,34,Preferred
5050,4702,24,Required
5051,4702,34,Nice-to-have
5052,250,22,Nice-to-have
5053,250,25,Preferred
5054,5533,34,Required
5055,5533,24,Preferred
5056,1116,28,Preferred
5057,1116,29,Preferred
5058,1116,30,Preferred
5059,566,31,Required
5060,1086,8,Preferred
5061,1086,25,Nice-to-have
5062,2382,22,Nice-to-have
5063,2382,25,Preferred
5064,2503,4,Nice-to-have
5065,2503,28,Nice-to-have
5066,4843,19,Preferred
5067,4843,34,Preferred
5068,5366,13,Required
5069,4752,25,Nice-to-have
5070,5368,13,Preferred
5071,2240,20,Required
5072,4804,19,Required
5073,4804,34,Required
5074,1111,6,Required
5075,1111,7,Required
5076,2417,17,Preferred
5077,2417,4,Required
5078,4635,34,Required
5079,4635,24,Preferred
5080,1541,8,Nice-to-have
5081,2305,25,Nice-to-have
5082,2305,13,Nice-to-have
5083,1005,26,Preferred
5084,4864,16,Nice-to-have
5085,4864,17,Nice-to-have
5086,2448,8,Required
5087,2448,25,Nice-to-have
5088,2278,20,Required
5089,2278,25,Required
5090,2278,35,Required
5091,777,35,Required
5092,777,33,Nice-to-have
5093,5529,13,Preferred
5094,1140,19,Preferred
5095,1140,34,Nice-to-have
